DS,What,chr,GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_fdr_bh,study_items
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0110165,CC,e,cellular anatomical entity    ,454/516,511/672,1.29e-35,1,454,3.09e-32,"ABCD4, ACIN1, ACOT1, ACOT2, ACOT4, ACOT6, ACTN1, ACTR10, ADAM21, ADCY4, ADSSL1, AHNAK2, AHSA1, AJUBA, AK7, AKAP5, AKAP6, AKT1, ALDH6A1, ALKBH1, AMN, ANG, AP1G2, AP5M1, APOPT1, ARF6, ARG2, ARHGAP5, ARHGEF40, ATG14, ATG2B, ATL1, ATP5S, ATP6V1D, ATXN3, BAG5, BATF, BAZ1A, BCL11B, BCL2L2, BCL2L2-PABPN1, BDKRB1, BDKRB2, BEGAIN, BRF1, BRMS1L, BTBD6, BTBD7, C14orf1, C14orf119, C14orf132, C14orf144, C14orf159, C14orf180, C14orf2, C14orf37, C14orf93, CALM1, CBLN3, CCDC176, CCDC85C, CCNB1IP1, CDC42BPB, CDCA4, CDH24, CDKL1, CEBPE, CEP128, CEP170B, CFL2, CGRRF1, CHD8, CHGA, CHMP4A, CIDEB, CINP, CLEC14A, CLMN, CMA1, CMTM5, CNIH1, COCH, COQ6, COX16, COX8C, CPNE6, CPSF2, CRIP1, CRIP2, CYP46A1, DAAM1, DACT1, DAD1, DCAF5, DDHD1, DDX24, DEGS2, DHRS1, DHRS2, DHRS4, DHRS4L2, DICER1, DIO2, DIO3, DLGAP5, DLK1, DLST, DNAAF2, DPF3, DTD2, DYNC1H1, EAPP, EDDM3A, EDDM3B, EFS, EGLN3, EIF2B2, EIF2S1, EIF5, ELMSAN1, EMC9, EML1, EML5, ENTPD5, ERO1L, ESR2, ESRRB, EVL, EXOC5, FANCM, FBLN5, FERMT2, FKBP3, FLVCR2, FNTB, FOS, FOXA1, FOXG1, FOXN3, FRMD6, FUT8, G2E3, GALC, GALNT16, GCH1, GEMIN2, GMFB, GMPR2, GNG2, GNPNAT1, GOLGA5, GPR132, GPR135, GPR137C, GPR65, GPR68, GPX2, GSC, GSKIP, GSTZ1, GTF2A1, GZMB, HAUS4, HECTD1, HHIPL1, HIF1A, HNRNPC, HOMEZ, HSP90AA1, HSPA2, IFI27L1, IFI27L2, IFT43, IL25, INF2, INSM2, IPO4, IRF2BPL, IRF9, ISCA2, ISM2, ITPK1, JAG2, JDP2, JKAMP, JPH4, KCNK10, KCNK13, KIAA0247, KIAA0391, KIAA0586, KIF26A, KLC1, KLHDC1, KLHDC2, KTN1, L2HGDH, LGALS3, LGMN, LIN52, LRP10, LRRC16B, LTB4R, LTB4R2, LTBP2, MAP4K5, MARK3, MBIP, MDGA2, METTL17, METTL3, MGAT2, MIA2, MIS18BP1, MLH3, MMP14, MNAT1, MOAP1, MOK, MPP5, MRPL52, MTA1, MTHFD1, MYH6, MYH7, NDRG2, NDUFB1, NEDD8, NEDD8-MDP1, NEK9, NEMF, NFATC4, NFKBIA, NGB, NGDN, NID2, NIN, NKX2-1, NKX2-8, NPC2, NRL, NUBPL, NUDT14, NUMB, NYNRIN, OR10G2, OR10G3, OR11G2, OR11H6, OR4K1, OR4K17, OR4K2, OR4L1, OR4M1, OR4N2, OR4N5, OR4Q3, OR5AU1, OR6J1, OR6S1, OSGEP, OTX2, OXA1L, PABPN1, PACS2, PAPLN, PAPOLA, PARP2, PAX9, PCK2, PCNX, PCNXL4, PELI2, PGF, PIGH, PLD4, PLEK2, PLEKHH1, PNMA1, PNN, PNP, POLE2, POMT2, PPM1A, PPP1R13B, PPP2R3C, PPP2R5C, PRIMA1, PRKCH, PRKD1, PRMT5, PROX2, PRPF39, PSEN1, PSMA3, PSMA6, PSMB11, PSMB5, PSMC1, PSMC6, PSME2, PTGDR, PTGER2, PTGR2, PTPN21, PYGL, RAB15, RAB2B, RAD51B, RALGAPA1, RBM23, RBM25, RCOR1, RDH11, RDH12, REC8, REM2, RGS6, RIN3, RIPK3, RNASE1, RNASE10, RNASE11, RNASE13, RNASE2, RNASE3, RNASE4, RNASE6, RNASE7, RNASE8, RNASE9, RNF31, RP11-1012A1.4, RP11-176H8.1, RP11-468E2.2, RP11-73M18.2, RPGRIP1, RPL10L, RPL36AL, RPS29, RPS6KA5, RPS6KL1, RTL1, RTN1, SALL2, SAMD4A, SEC23A, SEL1L, SERPINA1, SERPINA10, SERPINA11, SERPINA12, SERPINA3, SERPINA4, SERPINA5, SERPINA9, SETD3, SIPA1L1, SIVA1, SIX1, SIX4, SIX6, SLC10A1, SLC22A17, SLC24A4, SLC25A21, SLC25A29, SLC25A47, SLC35F4, SLC38A6, SLC39A2, SLC39A9, SLC7A7, SLC7A8, SLIRP, SMEK1, SMOC1, SNAPC1, SNW1, SNX6, SOS2, SPTB, SPTLC2, SPTSSA, SRP54, SRSF5, SSTR1, STON2, STXBP6, STYX, SUPT16H, SYNDIG1L, SYNE2, TBPL2, TC2N, TCL1A, TDP1, TDRD9, TEP1, TEX22, TGFB3, TGM1, THTPA, TIMM9, TINF2, TM9SF1, TMED10, TMED8, TMEM121, TMEM179, TMEM229B, TMEM251, TMEM253, TMEM260, TMEM30B, TMEM55B, TMEM63C, TMX1, TNFAIP2, TOMM20L, TOX4, TPPP2, TRAF3, TRAPPC6B, TRIM9, TRIP11, TRMT5, TSHR, TTC5, TTC8, TTLL5, TXNDC16, UNC79, VASH1, VCPKMT, VIPAS39, VSX2, VTI1B, WARS, XRCC3, YLPM1, YY1, ZBTB1, ZBTB25, ZBTB42, ZC3H14, ZDHHC22, ZFHX2, ZFP36L1, ZFYVE1, ZFYVE21, ZFYVE26, ZNF219, ZNF410"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0043229,CC,e,intracellular organelle       ,257/516,285/672,4.2e-13,3,257,4.02e-10,"ABCD4, ACIN1, ACOT1, ACOT2, ACOT4, ACTN1, AHNAK2, AHSA1, AJUBA, AKAP6, AKT1, ALDH6A1, ALKBH1, ANG, AP1G2, AP5M1, APOPT1, ARF6, ARG2, ATG14, ATG2B, ATL1, ATP5S, BATF, BAZ1A, BCL11B, BCL2L2, BCL2L2-PABPN1, BDKRB1, BDKRB2, BRF1, BRMS1L, BTBD6, BTBD7, C14orf1, C14orf119, C14orf159, C14orf2, CBLN3, CCNB1IP1, CDC42BPB, CDCA4, CDKL1, CEBPE, CEP128, CFL2, CGRRF1, CHD8, CHGA, CIDEB, CINP, COQ6, COX16, COX8C, CYP46A1, DACT1, DCAF5, DDX24, DHRS1, DHRS2, DHRS4, DICER1, DLGAP5, DLST, DPF3, DYNC1H1, EAPP, EGLN3, EIF2S1, ELMSAN1, ENTPD5, ERO1L, ESR2, ESRRB, EVL, FERMT2, FKBP3, FOS, FOXA1, FOXG1, FOXN3, FRMD6, FUT8, G2E3, GALC, GCH1, GEMIN2, GNPNAT1, GOLGA5, GPX2, GSC, GSTZ1, GZMB, HAUS4, HECTD1, HIF1A, HNRNPC, HOMEZ, HSP90AA1, HSPA2, IFT43, INF2, INSM2, IPO4, IRF2BPL, IRF9, ISCA2, ISM2, JDP2, JPH4, KIAA0391, KLC1, KLHDC2, KTN1, L2HGDH, LGALS3, LGMN, MBIP, METTL17, METTL3, MLH3, MMP14, MNAT1, MRPL52, MTA1, MTHFD1, MYH6, MYH7, NDRG2, NDUFB1, NEDD8, NEDD8-MDP1, NEK9, NEMF, NFATC4, NFKBIA, NGB, NGDN, NIN, NKX2-1, NKX2-8, NPC2, NRL, NUBPL, NUMB, OSGEP, OTX2, OXA1L, PABPN1, PACS2, PAPOLA, PARP2, PAX9, PCK2, PIGH, PLEK2, PLEKHH1, PNMA1, PNN, PNP, POLE2, PPM1A, PPP1R13B, PPP2R3C, PPP2R5C, PRKD1, PRMT5, PROX2, PRPF39, PSEN1, PSMA3, PSMA6, PSMB11, PSMC1, PSMC6, PTPN21, RAB15, RAB2B, RAD51B, RALGAPA1, RBM23, RBM25, RCOR1, REC8, RIN3, RIPK3, RNASE2, RP11-73M18.2, RPL10L, RPL36AL, RPS29, RPS6KA5, RPS6KL1, RTN1, SALL2, SEC23A, SERPINA1, SERPINA3, SERPINA5, SIVA1, SIX1, SIX4, SIX6, SLC25A21, SLC25A29, SLC25A47, SLC39A2, SLIRP, SMEK1, SNW1, SNX6, SPTB, SPTLC2, SRP54, SRSF5, STON2, SUPT16H, SYNDIG1L, SYNE2, TBPL2, TC2N, TCL1A, TDP1, TDRD9, TEX22, TGFB3, THTPA, TIMM9, TINF2, TM9SF1, TMED10, TMX1, TOX4, TRAF3, TRAPPC6B, TRIM9, TRIP11, TRMT5, TTC5, TTLL5, VASH1, VIPAS39, VSX2, VTI1B, XRCC3, YLPM1, YY1, ZBTB1, ZBTB25, ZBTB42, ZC3H14, ZFHX2, ZFP36L1, ZFYVE1, ZFYVE21, ZNF219, ZNF410"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0043226,CC,e,organelle                     ,262/516,292/672,1.03e-12,2,262,7.01e-10,"ABCD4, ACIN1, ACOT1, ACOT2, ACOT4, ACTN1, AHNAK2, AHSA1, AJUBA, AKAP6, AKT1, ALDH6A1, ALKBH1, ANG, AP1G2, AP5M1, APOPT1, ARF6, ARG2, ATG14, ATG2B, ATL1, ATP5S, ATP6V1D, BATF, BAZ1A, BCL11B, BCL2L2, BCL2L2-PABPN1, BDKRB1, BDKRB2, BRF1, BRMS1L, BTBD6, BTBD7, C14orf1, C14orf119, C14orf159, C14orf2, CBLN3, CCNB1IP1, CDC42BPB, CDCA4, CDKL1, CEBPE, CEP128, CFL2, CGRRF1, CHD8, CHGA, CIDEB, CINP, COQ6, COX16, COX8C, CYP46A1, DACT1, DCAF5, DDX24, DHRS1, DHRS2, DHRS4, DICER1, DLGAP5, DLST, DPF3, DYNC1H1, EAPP, EGLN3, EIF2S1, ELMSAN1, ENTPD5, ERO1L, ESR2, ESRRB, EVL, FERMT2, FKBP3, FOS, FOXA1, FOXG1, FOXN3, FRMD6, FUT8, G2E3, GALC, GCH1, GEMIN2, GNPNAT1, GOLGA5, GPX2, GSC, GSTZ1, GZMB, HAUS4, HECTD1, HIF1A, HNRNPC, HOMEZ, HSP90AA1, HSPA2, IFT43, INF2, INSM2, IPO4, IRF2BPL, IRF9, ISCA2, ISM2, JDP2, JPH4, KIAA0391, KLC1, KLHDC2, KTN1, L2HGDH, LGALS3, LGMN, LTBP2, MBIP, METTL17, METTL3, MLH3, MMP14, MNAT1, MRPL52, MTA1, MTHFD1, MYH6, MYH7, NDRG2, NDUFB1, NEDD8, NEDD8-MDP1, NEK9, NEMF, NFATC4, NFKBIA, NGB, NGDN, NIN, NKX2-1, NKX2-8, NPC2, NRL, NUBPL, NUMB, OSGEP, OTX2, OXA1L, PABPN1, PACS2, PAPOLA, PARP2, PAX9, PCK2, PIGH, PLEK2, PLEKHH1, PNMA1, PNN, PNP, POLE2, PPM1A, PPP1R13B, PPP2R3C, PPP2R5C, PRKD1, PRMT5, PROX2, PRPF39, PSEN1, PSMA3, PSMA6, PSMB11, PSMC1, PSMC6, PTPN21, RAB15, RAB2B, RAD51B, RALGAPA1, RBM23, RBM25, RCOR1, REC8, RIN3, RIPK3, RNASE2, RP11-73M18.2, RPGRIP1, RPL10L, RPL36AL, RPS29, RPS6KA5, RPS6KL1, RTN1, SALL2, SEC23A, SERPINA1, SERPINA3, SERPINA5, SIPA1L1, SIVA1, SIX1, SIX4, SIX6, SLC25A21, SLC25A29, SLC25A47, SLC39A2, SLIRP, SMEK1, SNW1, SNX6, SPTB, SPTLC2, SRP54, SRSF5, STON2, SUPT16H, SYNDIG1L, SYNE2, TBPL2, TC2N, TCL1A, TDP1, TDRD9, TEX22, TGFB3, THTPA, TIMM9, TINF2, TM9SF1, TMED10, TMX1, TOX4, TRAF3, TRAPPC6B, TRIM9, TRIP11, TRMT5, TTC5, TTC8, TTLL5, VASH1, VIPAS39, VSX2, VTI1B, XRCC3, YLPM1, YY1, ZBTB1, ZBTB25, ZBTB42, ZC3H14, ZFHX2, ZFP36L1, ZFYVE1, ZFYVE21, ZNF219, ZNF410"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0043231,CC,e,intracellular membrane-bounded organelle,234/516,260/672,2.61e-11,4,234,1.56e-08,"ABCD4, ACIN1, ACOT1, ACOT2, ACOT4, ACTN1, AHNAK2, AHSA1, AJUBA, AKAP6, AKT1, ALDH6A1, ALKBH1, ANG, AP1G2, AP5M1, APOPT1, ARF6, ARG2, ATG14, ATL1, ATP5S, BATF, BCL11B, BCL2L2, BCL2L2-PABPN1, BDKRB1, BDKRB2, BRF1, BRMS1L, BTBD7, C14orf1, C14orf119, C14orf159, C14orf2, CBLN3, CCNB1IP1, CDCA4, CDKL1, CEBPE, CGRRF1, CHD8, CHGA, CINP, COQ6, COX16, COX8C, CYP46A1, DACT1, DCAF5, DHRS1, DHRS2, DHRS4, DICER1, DLGAP5, DLST, DPF3, DYNC1H1, EAPP, EGLN3, EIF2S1, ELMSAN1, ENTPD5, ERO1L, ESR2, ESRRB, FERMT2, FKBP3, FOS, FOXA1, FOXG1, FOXN3, FRMD6, FUT8, G2E3, GALC, GCH1, GEMIN2, GNPNAT1, GOLGA5, GPX2, GSC, GSTZ1, GZMB, HECTD1, HIF1A, HNRNPC, HOMEZ, HSP90AA1, HSPA2, INF2, INSM2, IPO4, IRF2BPL, IRF9, ISCA2, ISM2, JDP2, JPH4, KIAA0391, KLC1, KLHDC2, KTN1, L2HGDH, LGALS3, LGMN, MBIP, METTL17, METTL3, MLH3, MMP14, MNAT1, MRPL52, MTA1, MTHFD1, MYH6, MYH7, NDRG2, NDUFB1, NEDD8, NEDD8-MDP1, NEK9, NEMF, NFATC4, NFKBIA, NGB, NGDN, NKX2-1, NKX2-8, NPC2, NRL, NUBPL, NUMB, OSGEP, OTX2, OXA1L, PABPN1, PACS2, PAPOLA, PARP2, PAX9, PCK2, PIGH, PNN, POLE2, PPM1A, PPP1R13B, PPP2R3C, PPP2R5C, PRKD1, PRMT5, PROX2, PRPF39, PSEN1, PSMA3, PSMA6, PSMB11, PSMC1, PSMC6, RAB15, RAB2B, RAD51B, RALGAPA1, RBM23, RBM25, RCOR1, REC8, RIN3, RIPK3, RNASE2, RP11-73M18.2, RPL10L, RPS6KA5, RTN1, SALL2, SEC23A, SERPINA1, SERPINA3, SERPINA5, SIVA1, SIX1, SIX4, SIX6, SLC25A21, SLC25A29, SLC25A47, SLC39A2, SLIRP, SMEK1, SNW1, SNX6, SPTLC2, SRP54, SRSF5, STON2, SYNDIG1L, SYNE2, TBPL2, TC2N, TCL1A, TDP1, TDRD9, TEX22, TGFB3, THTPA, TIMM9, TM9SF1, TMED10, TMX1, TOX4, TRAF3, TRAPPC6B, TRIM9, TRIP11, TRMT5, TTC5, TTLL5, VASH1, VIPAS39, VSX2, VTI1B, XRCC3, YLPM1, YY1, ZBTB1, ZBTB25, ZBTB42, ZC3H14, ZFHX2, ZFP36L1, ZFYVE1, ZFYVE21, ZNF219, ZNF410"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0043227,CC,e,membrane-bounded organelle    ,238/516,266/672,7e-11,3,238,3.72e-08,"ABCD4, ACIN1, ACOT1, ACOT2, ACOT4, ACTN1, AHNAK2, AHSA1, AJUBA, AKAP6, AKT1, ALDH6A1, ALKBH1, ANG, AP1G2, AP5M1, APOPT1, ARF6, ARG2, ATG14, ATL1, ATP5S, ATP6V1D, BATF, BCL11B, BCL2L2, BCL2L2-PABPN1, BDKRB1, BDKRB2, BRF1, BRMS1L, BTBD7, C14orf1, C14orf119, C14orf159, C14orf2, CBLN3, CCNB1IP1, CDCA4, CDKL1, CEBPE, CGRRF1, CHD8, CHGA, CINP, COQ6, COX16, COX8C, CYP46A1, DACT1, DCAF5, DHRS1, DHRS2, DHRS4, DICER1, DLGAP5, DLST, DPF3, DYNC1H1, EAPP, EGLN3, EIF2S1, ELMSAN1, ENTPD5, ERO1L, ESR2, ESRRB, FERMT2, FKBP3, FOS, FOXA1, FOXG1, FOXN3, FRMD6, FUT8, G2E3, GALC, GCH1, GEMIN2, GNPNAT1, GOLGA5, GPX2, GSC, GSTZ1, GZMB, HECTD1, HIF1A, HNRNPC, HOMEZ, HSP90AA1, HSPA2, INF2, INSM2, IPO4, IRF2BPL, IRF9, ISCA2, ISM2, JDP2, JPH4, KIAA0391, KLC1, KLHDC2, KTN1, L2HGDH, LGALS3, LGMN, LTBP2, MBIP, METTL17, METTL3, MLH3, MMP14, MNAT1, MRPL52, MTA1, MTHFD1, MYH6, MYH7, NDRG2, NDUFB1, NEDD8, NEDD8-MDP1, NEK9, NEMF, NFATC4, NFKBIA, NGB, NGDN, NKX2-1, NKX2-8, NPC2, NRL, NUBPL, NUMB, OSGEP, OTX2, OXA1L, PABPN1, PACS2, PAPOLA, PARP2, PAX9, PCK2, PIGH, PNN, POLE2, PPM1A, PPP1R13B, PPP2R3C, PPP2R5C, PRKD1, PRMT5, PROX2, PRPF39, PSEN1, PSMA3, PSMA6, PSMB11, PSMC1, PSMC6, RAB15, RAB2B, RAD51B, RALGAPA1, RBM23, RBM25, RCOR1, REC8, RIN3, RIPK3, RNASE2, RP11-73M18.2, RPGRIP1, RPL10L, RPS6KA5, RTN1, SALL2, SEC23A, SERPINA1, SERPINA3, SERPINA5, SIVA1, SIX1, SIX4, SIX6, SLC25A21, SLC25A29, SLC25A47, SLC39A2, SLIRP, SMEK1, SNW1, SNX6, SPTLC2, SRP54, SRSF5, STON2, SYNDIG1L, SYNE2, TBPL2, TC2N, TCL1A, TDP1, TDRD9, TEX22, TGFB3, THTPA, TIMM9, TM9SF1, TMED10, TMX1, TOX4, TRAF3, TRAPPC6B, TRIM9, TRIP11, TRMT5, TTC5, TTC8, TTLL5, VASH1, VIPAS39, VSX2, VTI1B, XRCC3, YLPM1, YY1, ZBTB1, ZBTB25, ZBTB42, ZC3H14, ZFHX2, ZFP36L1, ZFYVE1, ZFYVE21, ZNF219, ZNF410"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0005737,CC,e,cytoplasm                     ,155/516,170/672,5.46e-08,2,155,1.19e-05,"ACIN1, ACTN1, ACTR10, ADCY4, ADSSL1, AHSA1, AKAP6, AKT1, ARF6, ARHGAP5, ARHGEF40, ATXN3, BATF, BCL2L2, BCL2L2-PABPN1, BEGAIN, CALM1, CCDC176, CDC42BPB, CDKL1, CEP170B, CFL2, CLMN, CRIP1, CRIP2, DAAM1, DACT1, DDHD1, DDX24, DHRS2, DLGAP5, DLST, DNAAF2, DTD2, DYNC1H1, EAPP, EFS, EGLN3, EIF2B2, EIF2S1, EIF5, EMC9, EML1, EML5, ESR2, EVL, EXOC5, FBLN5, FERMT2, G2E3, GCH1, GEMIN2, GPX2, GSKIP, GSTZ1, GZMB, HAUS4, HECTD1, HIF1A, HSP90AA1, INF2, INSM2, IPO4, IRF9, KIAA0586, KLHDC1, LGALS3, LRRC16B, MAP4K5, MBIP, MMP14, MNAT1, MOAP1, MOK, MPP5, MTA1, MTHFD1, MYH6, MYH7, NDRG2, NEMF, NFATC4, NFKBIA, NGDN, NUDT14, NUMB, OSGEP, OTX2, PABPN1, PAPOLA, PIGH, PLEK2, PNMA1, PNN, PNP, PPP1R13B, PPP2R3C, PRKCH, PRKD1, PRMT5, PSEN1, PSMA3, PSMA6, PSMC1, PSMC6, PTGR2, PTPN21, PYGL, RAB15, RAB2B, RALGAPA1, RBM25, RGS6, RNF31, RP11-176H8.1, RPS29, RPS6KA5, SAMD4A, SERPINA9, SIPA1L1, SIVA1, SIX1, SLC7A8, SMEK1, SNX6, SPTB, SRP54, SRSF5, SSTR1, STON2, STXBP6, STYX, SYNE2, TBPL2, TCL1A, TDP1, TEP1, TEX22, TGFB3, THTPA, TPPP2, TRIM9, TTC5, TTC8, TTLL5, VASH1, VCPKMT, VIPAS39, VSX2, WARS, XRCC3, ZBTB25, ZBTB42, ZC3H14, ZFP36L1"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0016020,CC,e,membrane                      ,197/516,223/672,2.28e-07,2,197,4.36e-05,"ABCD4, ACTN1, ADAM21, ADCY4, AJUBA, AKAP5, AKAP6, AKT1, AMN, AP1G2, AP5M1, ARF6, ARHGAP5, ATG14, ATG2B, ATL1, ATP5S, ATP6V1D, ATXN3, BCL2L2, BCL2L2-PABPN1, BDKRB1, BDKRB2, BEGAIN, C14orf1, C14orf132, C14orf180, C14orf2, C14orf37, CALM1, CDC42BPB, CDH24, CHGA, CHMP4A, CLEC14A, CLMN, CMTM5, CNIH1, COX16, COX8C, CPNE6, CYP46A1, DAAM1, DAD1, DEGS2, DHRS1, DHRS4, DIO2, DIO3, DLK1, ENTPD5, ERO1L, EXOC5, FBLN5, FERMT2, FKBP3, FLVCR2, FOS, FRMD6, FUT8, GALNT16, GCH1, GNG2, GNPNAT1, GOLGA5, GPR132, GPR135, GPR137C, GPR65, GPR68, HHIPL1, HSP90AA1, IFI27L1, IFI27L2, IL25, JAG2, JKAMP, JPH4, KCNK10, KCNK13, KIAA0247, KLC1, KTN1, L2HGDH, LGALS3, LRP10, LTB4R, LTB4R2, MAP4K5, MARK3, MDGA2, MGAT2, MMP14, MPP5, NDUFB1, NFKBIA, NUMB, NYNRIN, OR10G2, OR10G3, OR11G2, OR11H6, OR4K1, OR4K17, OR4K2, OR4L1, OR4M1, OR4N2, OR4N5, OR4Q3, OR5AU1, OR6J1, OR6S1, OXA1L, PCNX, PCNXL4, PGF, PIGH, PLD4, PLEK2, PNN, POMT2, PPM1A, PPP1R13B, PPP2R5C, PRIMA1, PRKCH, PRKD1, PSEN1, PSMC6, PTGDR, PTGER2, PYGL, RAB15, RAB2B, RDH11, RDH12, REM2, RGS6, RIPK3, RP11-1012A1.4, RP11-468E2.2, RP11-73M18.2, RPS6KA5, RTL1, RTN1, SEC23A, SEL1L, SERPINA5, SERPINA9, SIPA1L1, SLC10A1, SLC22A17, SLC24A4, SLC25A21, SLC25A29, SLC25A47, SLC35F4, SLC38A6, SLC39A2, SLC39A9, SLC7A7, SLC7A8, SNX6, SPTB, SPTLC2, SPTSSA, SSTR1, STXBP6, SYNDIG1L, SYNE2, TGFB3, TGM1, TIMM9, TM9SF1, TMED10, TMED8, TMEM121, TMEM179, TMEM229B, TMEM251, TMEM253, TMEM260, TMEM30B, TMEM55B, TMEM63C, TMX1, TOMM20L, TRIP11, TSHR, TTC8, UNC79, VTI1B, YY1, ZDHHC22, ZFYVE26, ZNF219"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0005634,CC,e,nucleus                       ,147/516,163/672,1.19e-06,5,147,0.000203,"ACIN1, ACTN1, AHNAK2, AJUBA, AKT1, ALDH6A1, ANG, ARF6, BATF, BCL11B, BCL2L2-PABPN1, BRF1, BRMS1L, BTBD7, CCNB1IP1, CDCA4, CDKL1, CEBPE, CGRRF1, CHD8, CINP, DACT1, DHRS2, DHRS4, DLGAP5, DLST, DPF3, EAPP, EGLN3, EIF2S1, ELMSAN1, ESR2, ESRRB, FERMT2, FKBP3, FOS, FOXA1, FOXG1, FOXN3, GCH1, GEMIN2, GPX2, GSC, GZMB, HECTD1, HIF1A, HNRNPC, HOMEZ, HSPA2, INF2, INSM2, IPO4, IRF2BPL, IRF9, ISM2, JDP2, KLHDC2, LGALS3, MBIP, METTL3, MLH3, MNAT1, MTA1, MYH6, MYH7, NDRG2, NEDD8, NEDD8-MDP1, NEK9, NEMF, NFATC4, NFKBIA, NGDN, NKX2-1, NKX2-8, NRL, NUMB, OSGEP, OTX2, PABPN1, PAPOLA, PARP2, PAX9, PIGH, PNN, POLE2, PPM1A, PPP1R13B, PPP2R3C, PPP2R5C, PRKD1, PRMT5, PROX2, PRPF39, PSEN1, PSMA3, PSMA6, PSMB11, PSMC1, PSMC6, RAB15, RAB2B, RAD51B, RALGAPA1, RBM23, RBM25, RCOR1, REC8, RPL10L, RPS6KA5, SALL2, SERPINA3, SIVA1, SIX1, SIX4, SIX6, SLIRP, SMEK1, SNW1, SNX6, SRP54, SRSF5, SYNE2, TBPL2, TC2N, TCL1A, TDP1, TDRD9, TGFB3, THTPA, TOX4, TRIP11, TRMT5, TTC5, TTLL5, VSX2, XRCC3, YLPM1, YY1, ZBTB1, ZBTB25, ZBTB42, ZC3H14, ZFHX2, ZFP36L1, ZNF219, ZNF410"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0032991,CC,e,protein-containing complex    ,117/516,131/672,7.84e-05,1,117,0.0067,"ABCD4, ACIN1, ACTR10, AJUBA, AKAP6, ANG, AP1G2, AP5M1, ASB2, ATP5S, ATP6V1D, BAZ1A, BRF1, C14orf2, CALM1, CCNK, CHD8, CHURC1-FNTB, CPSF2, DACT1, DAD1, DCAF11, DCAF4, DCAF5, DICER1, DLST, DPF3, DYNC1H1, EIF2B2, EIF2S1, EMC9, EML1, EXOC3L4, FANCM, FERMT2, FNTB, FOS, FOXA1, GCH1, GEMIN2, GNG2, GSC, GTF2A1, HAUS4, HIF1A, HNRNPC, HSP90AA1, HSPA2, IFT43, IPO4, KIF26A, KLC1, LGALS3, LIN52, MLH3, MNAT1, MPP5, MRPL52, MTA1, MYH6, MYH7, NDUFB1, NFATC4, NFKBIA, NGB, NKX2-1, OTX2, OXA1L, PABPN1, PIGH, PNN, POLE2, PPM1A, PPP2R5C, PRMT5, PSEN1, PSMA3, PSMA6, PSMB11, PSMB5, PSMC1, PSMC6, PSME2, RBM25, RCOR1, REC8, RGS6, RNF31, RP11-468E2.4, RP11-73M18.2, RPL10L, RPS29, SALL2, SEC23A, SERPINA5, SIX1, SLIRP, SMEK1, SNW1, SPTB, SPTLC2, SPTSSA, SRP54, STON2, SYNE2, TEP1, TIMM9, TINF2, TMED10, TNFAIP2, TOMM20L, TOX4, TRAF3, TTC8, VIPAS39, VTI1B, YY1"
Tissue pcHi-C,DegSupport 16 (log link count) vs Links w/ 2+ tissue,chr14,GO:0005829,CC,e,cytosol                       ,72/516,78/672,0.000291,2,72,0.0191,"ACIN1, ACOT1, ACOT6, ACTN1, ADSSL1, AHSA1, AJUBA, AK7, AKAP5, AKT1, AP5M1, ARHGAP5, ATP6V1D, BCL2L2, BCL2L2-PABPN1, CALM1, CHMP4A, CIDEB, DICER1, DYNC1H1, EGLN3, EIF2B2, EIF2S1, EIF5, EVL, EXOC5, FERMT2, FNTB, FOS, GCH1, GEMIN2, GMPR2, GNPNAT1, GSTZ1, GZMB, HIF1A, HSP90AA1, IRF9, ITPK1, KIF26A, KLC1, MTHFD1, MYH6, NDRG2, NEK9, NFATC4, NFKBIA, PELI2, PNP, PPM1A, PRKCH, PRKD1, PRMT5, PSMA3, PSMA6, PSMB11, PSMB5, PSMC1, PSMC6, PSME2, PYGL, RALGAPA1, RIPK3, RPS29, SEC23A, SOS2, SPTB, SRP54, THTPA, TRAF3, WARS, ZFP36L1"
